 1520 , 1920
 1680 , 1920
 1680 , 1920
 1510 , 2160
 3780 , 3840
 3135 , 3840
 3123 , 3840
 3040 , 3840
 4992 , 5376
 6855 , 7680
 7440 , 7680
 6150 , 7680
 5565 , 7680
 7010 , 9720
 7010 , 9720
 14110 , 15120
 10410 , 15360
 9945 , 15360
 20832 , 21504
 20832 , 21504
 19908 , 21504
 20832 , 21504
 20832 , 21504
 19908 , 21504
 20832 , 21504
 19908 , 21504
 19908 , 21504
 20832 , 21504
 20832 , 21504
 20832 , 21504
 20832 , 21504
 19908 , 21504
 21759 , 23040
 17040 , 29160
 15150 , 30720
 30540 , 30720
 29759 , 30720
 28800 , 30720
 29760 , 30720
 26880 , 30720
 26880 , 30720
 26880 , 30720
 24200 , 30720
 26880 , 30720
 26880 , 30720
 26880 , 30720
 21060 , 30720
 24960 , 30720
 24960 , 30720
 24960 , 30720
 24960 , 30720
 24960 , 30720
 24960 , 30720
 21060 , 30720
 24960 , 30720
 24960 , 30720
 28798 , 34560
 27838 , 34560
 24160 , 34560
 39936 , 43008
 39936 , 43008
 39936 , 43008
 36744 , 43008
 41664 , 43008
 36744 , 43008
 41664 , 43008
 41664 , 43008
 39816 , 43008
 41664 , 43008
 41664 , 43008
 41664 , 43008
 41664 , 43008
 36744 , 43008
 36744 , 43008
 36744 , 43008
 39816 , 43008
 41664 , 43008
 41664 , 43008
 41664 , 43008
 43518 , 46080
 61428 , 61440
 49794 , 61440
 61428 , 61440
 61428 , 61440
 61428 , 61440
 61428 , 61440
 61428 , 61440
 60468 , 61440
 61428 , 61440
 61428 , 61440
 61428 , 61440
 61428 , 61440
 49794 , 61440
 61428 , 61440
 50160 , 61440
 61080 , 61440
 49800 , 61440
 60480 , 61440
 49788 , 61440
 49788 , 61440
 49968 , 61440
 61248 , 61440
 61248 , 61440
 59517 , 61440
 46199 , 61440
 55558 , 61440
 58558 , 61440
 58558 , 61440
 53640 , 61440
 39680 , 61440
 53640 , 61440
 53760 , 61440
 53760 , 61440
 53760 , 61440
 53760 , 61440
 53280 , 61440
 53760 , 61440
 53760 , 61440
 53760 , 61440
 53760 , 61440
 53760 , 61440
 53760 , 61440
 48400 , 61440
 48400 , 61440
 49968 , 61440
 48368 , 61440
 39648 , 61440
 48368 , 61440
 48633 , 61440
 48640 , 61440
 53760 , 61440
 53760 , 61440
 42120 , 61440
 42120 , 61440
 42120 , 61440
 49920 , 61440
 49920 , 61440
 49920 , 61440
 49920 , 61440
 49920 , 61440
 49920 , 61440
 49920 , 61440
 49920 , 61440
 49920 , 61440
 42120 , 61440
 48640 , 61440
 48640 , 61440
 57594 , 69120
 57234 , 69120
 43517 , 69120
 49636 , 75000
 79872 , 86016
 76800 , 86016
 70416 , 86016
 73488 , 86016
 83328 , 86016
 73488 , 86016
 83328 , 86016
 73488 , 86016
 85992 , 86016
 78375 , 96000
 78075 , 96000
 76000 , 96000
 100800 , 115200
 91200 , 115200
